Date,response
5/20/2017,126.746
5/21/2017,159.026
5/22/2017,173.505
5/23/2017,181.694
5/24/2017,189.826
5/25/2017,175.842
5/26/2017,161.474
5/27/2017,156.552
5/28/2017,170.476
5/29/2017,193.724
5/30/2017,232.256
5/31/2017,231.277
6/1/2017,221.437
6/2/2017,223.835
6/3/2017,224.265
6/4/2017,245.498
6/5/2017,248.723
6/6/2017,264.732
6/7/2017,258.894
6/8/2017,261.948
6/9/2017,282.621
6/10/2017,336.733
6/11/2017,339.973
6/12/2017,398.579
6/13/2017,397.055
6/14/2017,358.528
6/15/2017,361.272
6/16/2017,370.29
6/17/2017,378.96
6/18/2017,371.657
6/19/2017,370.106
6/20/2017,358.984
6/21/2017,335.167
6/22/2017,336.114
6/23/2017,341.841
6/24/2017,324.056
6/25/2017,303.764
6/26/2017,273.647
6/27/2017,291.031
6/28/2017,329.098
6/29/2017,303.24
6/30/2017,292.678
7/1/2017,274.444
7/2/2017,289.406
7/3/2017,283.224
7/4/2017,273.771
7/5/2017,268.874
7/6/2017,270.964
7/7/2017,247.29
7/8/2017,251.219
7/9/2017,242.229
7/10/2017,215.896
7/11/2017,198.541
7/12/2017,228.99
7/13/2017,210.38
7/14/2017,199.672
7/15/2017,171.77
7/16/2017,158.797
7/17/2017,192.824
7/18/2017,233.001
7/19/2017,198.367
7/20/2017,225.323
7/21/2017,218.167
7/22/2017,229.868
7/23/2017,225.545
7/24/2017,224.409
7/25/2017,208.145
7/26/2017,203.728
7/27/2017,204.243
7/28/2017,193.123
7/29/2017,205.33
7/30/2017,197.675
7/31/2017,203.151
8/1/2017,226.925
8/2/2017,219.832
8/3/2017,225.263
8/4/2017,223.073
8/5/2017,254.876
8/6/2017,262.402
8/7/2017,269.02
8/8/2017,296.11
8/9/2017,296.396
8/10/2017,297.004
8/11/2017,309.209
8/12/2017,310.834
8/13/2017,297.55
8/14/2017,300.159
8/15/2017,289.499
8/16/2017,302.392
8/17/2017,302.463
8/18/2017,295.606
8/19/2017,297.577
8/20/2017,301.295
8/21/2017,321.434
8/22/2017,315.476
8/23/2017,318.026
8/24/2017,325.516
8/25/2017,331.871
8/26/2017,333.861
8/27/2017,346.588
8/28/2017,347.834
8/29/2017,371.231
8/30/2017,378.346
8/31/2017,383.085
9/1/2017,387.581
9/2/2017,347.198
9/3/2017,347.418
9/4/2017,295.251
9/5/2017,313.196
9/6/2017,334.045
9/7/2017,329.172
9/8/2017,296.662
9/9/2017,294.317
9/10/2017,288.722
9/11/2017,294.326
